"Date","Avg.Wind","Precipitation","Temp.Max","Temp.Min","DAILY_AQI_VALUE"
2021-11-25,0.22,0,76,47,38
2021-11-26,0.89,0,76,47,35
2021-11-27,0.89,0,77,49,31
2021-11-28,0.67,0,76,49,41
2021-11-29,0.67,0,76,50,24
2021-11-30,0.22,0,68,49,10
2021-12-01,0,0,73,49,6
2021-12-02,0.89,0,63,51,32
2021-12-03,0.67,0,63,53,29
2021-12-04,1.12,0,64,54,34
2021-12-05,0.89,0,65,51,24
2021-12-06,0.22,0,67,47,31
2021-12-07,1.79,0.01,64,54,25
2021-12-08,0.89,0,66,50,37
2021-12-09,2.01,0.12,59,52,30
2021-12-10,0.89,0,62,46,23
2021-12-11,1.57,0,67,47,30
2021-12-12,0.67,0,64,43,31
2021-12-13,3.36,0.03,59,47,23
2021-12-14,3.58,2.16,58,43,33
2021-12-15,1.12,0,57,39,25
2021-12-16,1.34,0.03,58,40,17
2021-12-17,0.22,0,66,45,18
2021-12-18,0.89,0,69,42,28
2021-12-19,1.12,0,65,42,25
2021-12-20,0,0,66,41,19
2021-12-21,0.22,0,69,50,15
2021-12-22,0,0,64,47,8
2021-12-23,4.92,1.66,58,52,25
2021-12-24,2.24,0.29,61,52,34
2021-12-25,1.57,0.54,56,50,32
2021-12-26,0.22,0.07,59,44,32
2021-12-27,1.34,0.24,55,42,24
2021-12-28,1.12,0,55,42,32
2021-12-29,4.47,1.74,53,46,28
2021-12-30,4.92,2.57,55,51,26
2021-12-31,0.89,0,59,45,29.5
2022-01-01,1.12,0,62,45,33
2022-01-02,1.79,0,64,43,33
2022-01-03,1.34,0,62,42,28
2022-01-04,0.22,0,63,42,21
2022-01-05,0.22,0,69,43,15
2022-01-06,0,0,71,46,13
2022-01-07,0.89,0,56,48,28
2022-01-08,0.89,0,63,48,37
2022-01-09,0,0,75,45,32
2022-01-10,1.57,0,73,51,20
2022-01-11,1.12,0,78,50,28
2022-01-12,0.67,0,76,47,19
2022-01-13,0.67,0,69,56,4
2022-01-14,0.67,0,74,51,18
2022-01-15,0.45,0.01,68,53,20
2022-01-16,1.34,0,75,60,32
2022-01-17,1.12,0.18,64,57,24
2022-01-18,0.89,0,65,54,33
2022-01-19,0.45,0,64,52,28
2022-01-20,1.12,0,74,47,33
2022-01-21,2.01,0,70,47,36
2022-01-22,2.01,0,72,50,37
2022-01-23,1.12,0,73,49,33
2022-01-24,1.12,0,71,47,23
2022-01-25,0.67,0,67,47,28
2022-01-26,0.67,0,71,45,30
2022-01-27,0.67,0,70,46,30
2022-01-28,1.79,0,73,46,35
2022-01-29,0.67,0,68,51,20
2022-01-30,1.34,0,70,43,34
2022-01-31,0.45,0,63,46,20
2022-02-01,1.57,0,63,50,34
2022-02-02,0,0,65,45,34
2022-02-03,NA,0,65,42,29
2022-02-04,0.67,0,70,44,32
2022-02-05,0.45,0,70,42,36
2022-02-06,NA,0,75,43,36
2022-02-07,NA,0,76,47,37
2022-02-08,1.79,0,79,51,38
2022-02-09,0.45,0,83,50,32
2022-02-10,1.12,0,83,55,35
2022-02-11,0.67,0,82,53,38
2022-02-12,1.12,0,86,52,42
2022-02-13,1.12,0,84,54,49
2022-02-14,1.12,0,75,50,37
2022-02-15,3.8,0.06,60,50,36
2022-02-16,2.24,0,64,46,31
2022-02-17,1.12,0,69,47,40
2022-02-18,1.57,0,71,48,42
2022-02-19,1.34,0,73,48,44
2022-02-20,1.34,0,65,49,43
2022-02-21,1.57,0,59,51,39
2022-02-22,4.25,0,58,46,39
2022-02-23,2.46,0,56,43,37
2022-02-24,2.01,0,60,37,37
2022-02-25,1.57,0,62,41,37
2022-02-26,1.12,0,68,41,40
2022-02-27,1.12,0,74,47,46
2022-02-28,0.67,0,81,47,38
2022-03-01,0.89,0,82,50,43
2022-03-02,0.67,0,80,50,41
2022-03-03,2.68,0,68,50,47
2022-03-04,2.68,0,63,52,37
2022-03-05,2.24,0.08,59,48,40
2022-03-06,2.01,0,61,43,40
2022-03-07,1.12,0,68,44,36
2022-03-08,1.34,0,68,45,42
2022-03-09,1.57,0,67,47,42
2022-03-10,2.01,0,66,53,42
2022-03-11,1.34,0,71,46,47
2022-03-12,2.24,0,76,50,49
2022-03-13,2.01,0,69,51,47
2022-03-14,2.68,0,71,54,46
2022-03-15,1.12,0,72,52,43
2022-03-16,3.36,0,80,55,41
2022-03-17,1.34,0,78,53,43
2022-03-18,0.89,0,77,53,45
2022-03-19,1.79,0.01,67,55,40
2022-03-20,4.7,0,74,53,42
2022-03-21,2.01,0,74,55,40
2022-03-22,0.89,0,84,53,49
2022-03-23,2.01,0,85,57,49
2022-03-24,1.12,0,79,56,49
2022-03-25,1.12,0,72,52,47
2022-03-26,0,0,71,54,45
2022-03-27,2.24,0,69,56,44
2022-03-28,3.36,1.32,60,53,36
2022-03-29,0,0,64,50,38
2022-03-30,2.01,0,68,54,36
2022-03-31,0.89,0,63,55,35
2022-04-01,1.34,0,67,52,46
2022-04-02,2.01,0,65,54,46
2022-04-03,2.68,0,65,54,46
2022-04-04,1.12,0,69,54,43
2022-04-05,1.12,0,78,54,37
2022-04-06,1.12,0,88,57,101
2022-04-07,0.89,0,95,60,84
2022-04-08,1.57,0,95,64,71
2022-04-09,1.57,0,81,62,71
2022-04-10,1.34,0,69,59,48
2022-04-11,1.57,0,66,55,42
2022-04-12,6.71,0,68,51,45
2022-04-13,2.46,0,68,52,47
2022-04-14,1.57,0,68,51,49
2022-04-15,2.24,0,70,54,42
2022-04-16,3.13,0,67,53,31
2022-04-17,1.12,0,67,53,42
2022-04-18,1.57,0,74,53,46
2022-04-19,1.79,0,71,57,34
2022-04-20,2.91,0,69,55,40
2022-04-21,4.25,0.28,67,53,35
2022-04-22,3.58,0.05,65,54,41
2022-04-23,2.24,0,72,53,44
2022-04-24,1.79,0,84,55,54
2022-04-25,1.79,0,89,59,71
2022-04-26,1.79,0,81,59,47
2022-04-27,2.68,0,72,56,47
2022-04-28,1.79,0,66,55,48
2022-04-29,2.01,0,70,53,58
2022-04-30,1.79,0,75,54,74
2022-05-01,1.34,0,73,57,67
2022-05-02,1.79,0,70,58,45
2022-05-03,1.79,0,69,58,48
2022-05-04,1.12,0,75,57,64
2022-05-05,2.01,0,75,56,54
2022-05-06,0.89,0,75,55,48
2022-05-07,1.57,0,74,59,42
2022-05-08,1.57,0,68,57,40
2022-05-09,2.46,0,69,54,44
2022-05-10,2.68,0,68,51,40
2022-05-11,4.7,0,70,51,43
2022-05-12,2.46,0,79,53,54
2022-05-13,2.24,0,87,57,67
2022-05-14,1.34,0,89,61,161
2022-05-15,1.34,0,84,59,61
2022-05-16,1.12,0,70,58,44
2022-05-17,2.01,0,71,57,41
2022-05-18,1.34,0,70,57,49
2022-05-19,1.34,0,67,59,40
2022-05-20,1.12,0,69,58,40
2022-05-21,1.79,0,69,57,40
2022-05-22,2.68,0,69,54,43
2022-05-23,1.12,0,69,55,46
2022-05-24,1.12,0,71,59,58
2022-05-25,1.12,0,73,59,77
2022-05-26,2.01,0,75,60,46
2022-05-27,2.24,0,71,59,40
2022-05-28,1.34,0,68,58,36
2022-05-29,1.57,0,72,57,37
2022-05-30,2.24,0,72,58,41
2022-05-31,1.57,0,74,57,47
2022-06-01,1.12,0,80,58,48
2022-06-02,2.01,0,79,60,46
2022-06-03,1.57,0,73,60,46
2022-06-04,1.34,0,70,61,34
2022-06-05,1.34,0,75,60,40
2022-06-06,1.57,0,77,63,40
2022-06-07,1.57,0,76,63,43
2022-06-08,2.24,0,75,63,47
2022-06-09,1.12,0,80,63,100
2022-06-10,1.34,0,81,63,100
2022-06-11,1.34,0,80,63,58
2022-06-12,1.34,0,78,62,64
2022-06-13,2.01,0,77,64,36
2022-06-14,0.89,0,78,63,49
2022-06-15,2.01,0,81,63,58
2022-06-16,2.24,0,81,64,58
2022-06-17,2.24,0,76,61,48
2022-06-18,1.79,0,75,59,45
2022-06-19,2.24,0,76,60,43
2022-06-20,1.12,0,89,60,93
2022-06-21,1.12,0,86,63,48
2022-06-22,1.34,0.01,80,62,51
2022-06-23,1.57,0,81,63,50
2022-06-24,1.57,0,82,61,61
2022-06-25,1.34,0,84,60,50
2022-06-26,1.12,0,83,61,84
2022-06-27,1.79,0,86,62,90
2022-06-28,1.12,0,90,63,87
2022-06-29,2.01,0,89,64,50
2022-06-30,2.01,0,84,63,64
2022-07-01,2.24,0,83,63,50
2022-07-02,1.79,0,81,62,43
2022-07-03,1.79,0,80,61,42
2022-07-04,2.01,0,77,61,44
2022-07-05,2.24,0,79,61,37
2022-07-06,1.79,0,80,63,24
2022-07-07,2.01,0,82,61,36
2022-07-08,1.34,0,82,61,42
2022-07-09,2.01,0,78,61,43
2022-07-10,1.34,0,84,62,47
2022-07-11,2.46,0,78,61,39
2022-07-12,2.01,0,77,61,37
2022-07-13,2.01,0,75,60,39
2022-07-14,1.57,0,77,62,33
2022-07-15,1.79,0,79,63,46
2022-07-16,1.57,0,80,63,67
2022-07-17,1.34,0,93,63,58
2022-07-18,2.01,0,88,67,40
2022-07-19,1.34,0,84,65,45
2022-07-20,1.57,0,85,65,41
2022-07-21,1.57,0,87,64,46
2022-07-22,1.79,0,83,63,49
2022-07-23,1.79,0,81,66,46
2022-07-24,1.57,0,84,64,54
2022-07-25,2.24,0,81,63,49
2022-07-26,2.68,0,79,63,46
2022-07-27,1.79,0,82,62,45
2022-07-28,1.12,0,85,63,36
2022-07-29,2.01,0,84,65,43
2022-07-30,1.12,0,81,66,34
2022-07-31,1.34,0,86,69,48
2022-08-01,2.01,0,85,67,32
2022-08-02,2.46,0,81,65,30
2022-08-03,2.46,0,82,65,39
2022-08-04,1.34,0,84,66,36
2022-08-05,2.24,0,84,66,34
2022-08-06,2.24,0,86,64,34
2022-08-07,1.12,0,91,63,64
2022-08-08,1.12,0,89,67,51
2022-08-09,1.12,0,92,71,58
2022-08-10,1.34,0,92,69,54
2022-08-11,1.34,0,88,67,46
2022-08-12,1.12,0,87,65,51
2022-08-13,1.57,0,90,67,93
2022-08-14,1.79,0,89,67,97
2022-08-15,1.12,0,87,65,61
2022-08-16,1.34,0,85,65,58
2022-08-17,1.34,0,84,65,45
2022-08-18,2.01,0,79,62,37
2022-08-19,1.34,0,82,62,48
2022-08-20,0.89,0,82,66,44
2022-08-21,1.12,0,80,65,38
2022-08-22,2.01,0,78,64,38
2022-08-23,1.34,0,81,63,50
2022-08-24,0.22,0,85,66,41
2022-08-25,2.01,0,88,66,42
2022-08-26,1.12,0,84,64,42
2022-08-27,2.01,0,83,65,38
2022-08-28,2.01,0,81,65,37
2022-08-29,1.79,0,79,64,36
2022-08-30,1.57,0,84,64,44
2022-08-31,1.12,0,91,67,50
2022-09-01,1.34,0,96,74,84
2022-09-02,1.34,0,96,72,74
2022-09-03,1.12,0,98,75,115
2022-09-04,1.12,0,103,77,126
2022-09-05,1.12,0,97,74,108
2022-09-06,1.34,0,93,73,84
2022-09-07,0.67,0,99,72,67
2022-09-08,2.01,0,98,73,46
2022-09-09,4.25,0.12,98,70,28
2022-09-10,0.45,0.24,80,70,25
2022-09-11,2.24,0.01,87,74,36
2022-09-12,2.91,0,85,70,28
2022-09-13,1.57,0,82,69,35
2022-09-14,2.24,0,82,68,37
2022-09-15,1.57,0,79,66,41
2022-09-16,2.01,0,80,65,48
2022-09-17,1.34,0,77,66,44
2022-09-18,2.91,0,75,64,39
2022-09-19,1.79,0,77,63,31
2022-09-20,1.79,0,80,63,24
2022-09-21,1.12,0,79,62,31
2022-09-22,1.34,0,85,61,55.5
2022-09-23,1.12,0,86,60,80
2022-09-24,1.12,0,86,66,67
2022-09-25,1.12,0,86,66,49
2022-09-26,1.12,0,86,66,48
2022-09-27,1.34,0,88,66,67
2022-09-28,1.57,0,89,67,108
2022-09-29,1.12,0,80,65,48
2022-09-30,1.57,0,79,66,41
2022-10-01,2.01,0,75,65,43
2022-10-02,1.12,0,76,63,49
2022-10-03,1.12,0,76,61,44
2022-10-04,1.34,0,82,62,50
2022-10-05,1.34,0,79,66,51
2022-10-06,0.67,0,77,66,49
2022-10-07,1.34,0,79,65,74
2022-10-08,1.12,0,80,64,71
2022-10-09,1.57,0,77,63,46
2022-10-10,1.12,0,77,62,44
2022-10-11,1.34,0,76,65,43
2022-10-12,2.01,0,78,66,43
2022-10-13,0.45,0,73,65,42
2022-10-14,0,0,70,64,32
2022-10-15,1.34,0.02,71,63,34
2022-10-16,1.12,0,71,60,37
2022-10-17,0.89,0,77,58,41
2022-10-18,1.12,0,86,60,71
2022-10-19,1.34,0,93,64,49
2022-10-20,1.34,0,88,67,48
2022-10-21,1.12,0,78,65,44
2022-10-22,1.34,0,70,61,38
2022-10-23,1.57,0,72,56,39
2022-10-24,0.67,0,75,53,38
2022-10-25,0.67,0,76,53,37
2022-10-26,1.34,0,72,54,40
2022-10-27,0.89,0,75,55,46
2022-10-28,0.45,0,75,54,44
2022-10-29,0.67,0,75,53,48
2022-10-30,0.67,0,78,53,67
2022-10-31,0.67,0,76,53,37
2022-11-01,1.79,0.01,71,59,39
2022-11-02,2.46,0.11,67,53,32
2022-11-03,3.8,0,65,49,35
2022-11-04,0.89,0,67,47,31
2022-11-05,0.89,0,69,48,31
2022-11-06,1.12,0,69,51,44
2022-11-07,2.24,0.15,64,55,19
2022-11-08,1.57,1.71,66,51,32
2022-11-09,0.67,0,65,50,33
2022-11-10,0.22,0,70,46,28
2022-11-11,1.57,0,71,48,33
2022-11-12,1.12,0,71,49,32
2022-11-13,1.57,0,71,48,36
2022-11-14,0.89,0,70,47,31
2022-11-15,0.45,0,73,49,24
2022-11-16,0.67,0,76,47,27
2022-11-17,1.12,0,76,47,31
2022-11-18,0.89,0,71,47,26
2022-11-19,0,0,76,47,34
2022-11-20,1.12,0,79,51,39
2022-11-21,2.01,0,76,53,31
2022-11-22,1.12,0,76,52,29
2022-11-23,0.22,0,74,47,22
2022-11-24,0.67,0,78,47,33
2022-11-25,1.57,0,75,48,35
2022-11-26,0.45,0,72,47,31
2022-11-27,0.67,0,71,47,41
2022-11-28,2.24,0,65,57,36
2022-11-29,1.12,0,65,53,33
2022-11-30,2.01,0,65,50,32
2022-12-01,2.01,0,61,55,30
2022-12-02,2.68,0.12,62,53,24
2022-12-03,0.89,0,71,52,24
2022-12-04,0,0.02,65,54,19
2022-12-05,1.57,0,63,54,32
2022-12-06,2.68,0,63,50,26
2022-12-07,1.12,0,62,47,30
2022-12-08,0.67,0,63,45,29
2022-12-09,0.22,0,63,44,23
2022-12-10,0.67,0,64,46,28
2022-12-11,3.58,0.83,60,46,34
2022-12-12,2.01,0.26,56,45,28
2022-12-13,1.34,0,62,44,27
2022-12-14,0.89,0,63,43,24
2022-12-15,0.67,0,63,45,14
2022-12-16,0.67,0,69,48,20
2022-12-17,2.01,0,66,48,24
2022-12-18,1.79,0,66,45,27
2022-12-19,0.67,0,67,42,25
2022-12-20,0.89,0,67,48,24
2022-12-21,0.67,0,71,44,18
2022-12-22,0.22,0,71,47,15
2022-12-23,0.45,0,70,47,14
2022-12-24,0,0,79,47,25
2022-12-25,0.89,0,84,55,35
2022-12-26,0.67,0,81,56,22
2022-12-27,1.12,0.45,65,55,19
2022-12-28,0.89,0.01,64,51,24
2022-12-29,1.12,0,61,56,21
2022-12-30,0.45,0.01,60,56,16
2022-12-31,2.91,1.11,60,57,24
